Mixture	B cells naive	B cells memory	Plasma cells	T cells CD8	T cells CD4 naive	T cells CD4 memory resting	T cells CD4 memory activated	T cells follicular helper	T cells regulatory (Tregs)	T cells gamma delta	NK cells resting	NK cells activated	Monocytes	Macrophages M0	Macrophages M1	Macrophages M2	Dendritic cells resting	Dendritic cells activated	Mast cells resting	Mast cells activated	Eosinophils	Neutrophils	P-value	Correlation	RMSE	Absolute score (sig.score)
RMS151	0	0.0224156096767892	0.0606331459678342	0.0999675062966844	0	0.0691861964106225	0	0.049548600448928	0	0	0.0043475480779489	0.0404883770459692	0	0.126935987728186	0.0296140351563101	0.376494789464706	0.0117481896287791	0.00245632258923198	0.000859021085022793	0.0457015062550454	0	0	0	0.668209996850612	0.772412104290839	0.940396835832057
RMS152	0.0167521968003133	0	0.0612823409838073	0.0912051098392754	0	0.0697622873103881	0	0.0316556095946264	0.0147014854197806	0	0.0271923085332322	0.030197213435543	0.0236517470765319	0	0.041631724366385	0.41856591441136	0.00180115223647836	0.0524057764940759	0.0214345291966841	0.0346281536102835	0	0.0169668433095786	0	0.4059550632755	0.913314813706136	0.953834392618344
RMS153	0.126628527315476	0	0.342086341262937	0.428779897993784	0	0	0.112584018281541	0.148190389107136	0.0109271563354637	0.0189683037874654	0.00913912658798189	0.0364245109397948	0	0.0529141647161687	0.201122013489855	0.637035756026713	0.0226870332102671	0	0.0611343752833702	0	0	0.0264783937746822	0	0.598546860857082	0.817941212188566	2.23510000811264
RMS155	0.00462267718236532	0	0.0427561705926421	0.0919822232386182	0	0.0865088247936703	0	0.0609141975034129	0	0	0	0.0589508499046087	0.028239210477657	0	0.0393327058248069	0.390184187731408	0.0139864715705614	0	0.00252974584627836	0.0436263935807958	0	0	0	0.605676462877808	0.81052317166245	0.863633658246825
RMS156	0.088860656445832	0.0215249704777206	0.0973524605098622	0.0738626459080549	0	0.285770457373297	0.00865937484498257	0.0888189970240371	0	0.0271109808015885	0.00083041128597769	0.00913354625130709	0.101590657286833	0.12171551131375	0.0564073750908342	0.600719524559231	0.00111166428409089	0.0378162129913137	0.0255128405035989	0.109810990953963	0.0306358695886959	0.201242946412347	0	0.701940384903017	0.765651105658415	1.98848809390732
RMS157	0.0432042595581284	0.044839409512955	0.0719539766628442	0.144208694179515	0	0.09730233776108	0	0.044337275126041	0.0320497192858012	0	0	0.0364457148182524	0.0170513126633808	0.0517257246908522	0.0268425539825962	0.315198957504853	0.00884860164784622	0.0074394327921583	0	0.0699348208714045	0.00401092566369572	0.00676222223941765	0	0.513378465983966	0.862565738289679	1.02215593896082
RMS158	0.0169862137206	0.00163584391008677	0.138115562547688	0.0562922727022712	0	0.114797516595355	0.00970414608251034	0.0384229132879693	0.026882639423119	0.00364377977224478	0.0169033323915721	0.00840016033457327	0.00436173939226505	0.137273552034032	0.0715746632141451	0.327767005040418	0.0056839561142464	0.00109975776839639	0.0118522904949535	0.00687945459610516	0	0	0	0.70425763030445	0.756591475902436	0.998276799422551
RMS159	0	0.0674214493045983	0.0875965019010967	0.0883130693577507	0	0.0500097226612598	0.00226597672105343	0.032754721606694	0.0172356303682166	0	0.0265003853064456	0.00790753632715076	0.0231244147249754	0.0209463504899478	0.056283818675699	0.303223412106088	0.0134278100277173	0	0.13652953172261	0.00528853999806051	0	0.00399793863034835	0	0.647578240569716	0.801884384919699	0.942826809929712
RMS160	0.0432870924824383	0	0.620175228665411	0.296321878667743	0	0.0717551740038678	0.0234369289331614	0.140922463477956	0.000787223151019693	0.312589863338839	0	0.138161736056999	0	0.0561528822442874	0.285760749028979	0.604823480878811	0.00436212155064195	0	0.125824683973617	0.0476958349150604	0	0.0593112136070451	0	0.673812301715726	0.768206481758468	2.83136855497588
RMS307	0.0183361047835954	0	0.044236248501961	0.0715129843775782	0	0.0913319774335796	0	0.0523984020968169	0.0109305231578071	0.00270037443226375	0	0.0412069439410779	0.0267204728180412	0	0.0423275235698586	0.373984618179468	0.0193470243230496	0	0.0739049190820581	0	0	0.00133388312308328	0	0.626736295027245	0.805773437667187	0.870271999820239
RMS308	0	0.087111595917049	0.0986551515600084	0.0725937857540639	0.0250047623573214	0.0709247193652581	0.000508935064902133	0.0470996929058282	0.0142587811762578	0	0.00820978735959223	0.0242961819833468	0.0357359310639735	0.0350624598578235	0.0745273885162311	0.289174460770296	0.00750484383978241	0.00649622433104163	0.0413392268826142	0.0155718677642846	0	0	0	0.620423070370422	0.811469450009563	0.954075796469675
RMS311	0.064780243694665	0	0.331717966830098	0.0715114088126317	0.0158579121412002	0.136612677300399	0	0.0776950270623857	0	0	0.0285684743857009	0	0.01987320651256	0.0983513936999151	0.0279792952744751	0.404731080830138	0	0.027721129274945	0	0.0923956488693523	0	0.0175336966183158	0	0.668760646788014	0.772269316427257	1.41532916130678
RMS316	0	0.0630978603668429	0.122871151543242	0.151155357747974	0.000593486810429371	0.00416873822286189	0.0208467992626674	0.0556239883467358	0	0.0350223426146673	0	0.0477906687461638	0.0310807330693134	0.0681344605003043	0.0892551249154272	0.449661432468001	0.0283700610563971	0	0.0669343704526184	0	0	0.00767306642824055	0	0.741156562196912	0.743429023655604	1.24227964255189
RMS317	0.0202689974454209	0	0.419113751589762	0.0874173854151807	0	0.129668557590512	0.00123925667241553	0.0778045914725849	0	0	0	0.0444510681578448	0.00856892607428081	0.0463400639853895	0.0523001843132858	0.356546604579578	0.0108376517265079	0	0.016365106811832	0.0200726969599438	0	0.0041714267051472	0	0.770170845942844	0.689319931015853	1.29516626949969
RMS321	0	0.018713923972169	0.0443616930660391	0.0762279848210718	0	0.0747500228611095	0	0.0236872582188871	0.00413962933038148	0	0.00926682194168	0.0231961488764009	0.000202456137767701	0.20941461542093	0.0343721279500184	0.500840169610005	0	0	0.0479488547263832	0	0	0.0206834047141711	0	0.725583364697408	0.724256473759091	1.08780511164701
RMS323	0.0195662516083239	0.00102040209749805	0.0723878998856147	0.0978481092900279	0	0.141091496269275	0	0.00788717285441112	0.0202248498197019	0	0.0297868344972135	0	0.0221704865410138	0.203102268143032	0.0498957467877845	0.34859557141231	0	0	0	0.0421168206357442	0	0.013486474520299	0	0.517766557555359	0.857198792480499	1.06918038436225
RMS324	0.0206112372675288	0	0.0477379529791334	0.0987798368976652	0.000185766138030635	0.0502523450524852	0	0.0277596060763979	0.0308367967462816	0	0.0407098998958117	0.00736136675225158	0	0.12510291984615	0.0265751568713406	0.223100762503778	0.00522682080467614	0.00209841680724539	0	0.0396076206983126	0	0.00556667886899683	0	0.747859506413067	0.731088425384891	0.751513184206086
RMS326	0.022215943483189	0	0.0431100944828979	0.0830900287328928	0.00177091022836415	0.00877175509030851	0	0.031393063106163	0.0242454879296544	0.00835900117576354	0	0.0554875058330238	0.00783981454217517	0.171424202572386	0.0481823134129223	0.536180734264734	0	0	0	0.0515909751253598	0	0	0	0.782325812758976	0.679935468206423	1.09366182997983
RMS329	0.0190557436198049	0.00263333761874267	0.0592026441005102	0.0814577160625653	0	0.089737786649124	0	0.0287876281831964	0.0208606617869327	0	0	0.0544118357160224	0.0250432861283102	0.0208972787234255	0.0363252439106887	0.398718134781672	0.00232761204832863	0.0107789042560111	0.00854078390552982	0.0426354040527418	0	0.0119035416109623	0	0.469138343136215	0.882830379473743	0.913317543154568
RMS342	0	0.0465152831811499	0.090986744575994	0.123537872895754	0	0.257568137624628	0.00753819516290546	0.0258186584319302	0	0	0.00148323915199046	0.0212076381338526	0.0300421282448756	0.0431945351936878	0.0384296740645793	0.353768842414597	0.0116887496407576	0	0.0305473355074846	0	0.0074902651259946	0	0	0.620430241005023	0.809116276539058	1.08981729935018
RMS353	0.0943834980071973	0	0.527520021682022	0.14740676149507	0	0.331239515528815	0.0947011550245556	0.187760830019037	0	0.112024714394357	0	0.06917608707163	0	0.234966413414706	0.200818908997682	0.522221648087931	0.031223520856854	0	0.0763339856181487	0	0.0140652125346559	0.0230133409170859	0	0.663224751220508	0.782834026380351	2.66685561364975
RMS357	0.000338567675080482	0.0193010498648961	0.0638340271082187	0.21884698795265	0	0.110667696846175	0	0.0459335478859147	1.97547410376219e-05	0.0478866364369732	0	0.0582468201871425	0.0182161547632694	0.0465065544475888	0.0969639562610485	0.491386904044219	0.00956097408658621	0	0.0772686848677975	0	0	0.0184008632953863	0	0.756710066164795	0.729997651519621	1.32337918046398
RMS358	0.00804263510163813	0.00443073085866433	0.184578612546801	0.0627719652803497	0.000234273640202671	0.096541774977285	0.0152047729242555	0.00590586761965476	0	0	0.0141919261564617	0.0172896657583265	0.0882839450645957	0.0220531842024424	0.0426176166884348	0.430375722303931	0.0120622028709403	0	0.0563785041510079	0	0	0.03148739443717	0	0.717702900820756	0.752261658725941	1.09245079458216
RMS362	0.0157532395259824	0.0103173985584616	0.0624564521382616	0.0864487799062352	0	0.0628378036467095	0	0.0399002505557322	0.0192065187588834	0	0.0211965749566924	0.0348348456836432	0.0242088182782397	0.129012699334403	0.03601099245824	0.377995891443022	0	0.00726831662442902	0	0.0577167221365425	0	0.0102058654648715	0	0.609943589139878	0.807854628310348	0.995371169470349
RMS363	0	0.0413240914634786	0.0668355686690035	0.0902572333673962	0	0.12876668306291	0	0.0211216306396144	0.0105767790893751	0	0	0.042444480253567	0.0390854092127644	0.0409423889467152	0.10780769103878	0.49893249204854	0.014954124441278	0	0.0587410552085122	0	0	0.00714790785298953	0	0.733067226080901	0.740893583136178	1.16893753529492
T1	0.0216175351035033	0	0.0575519562499845	0.103074228936376	0	0.129377593145538	0.0053989878320385	0.0204016687019369	0.0313884428998997	0	0	0.0179575505466665	0.0367726003956344	0	0.0333607862607525	0.43840374606926	0.0115575241698835	0.0210813005878163	0.0518272884131315	0	0	0.0434207051370097	0	0.708524956148263	0.761508001686163	1.02319191444943
T10	0.0234335623240466	0	0.0360143196712063	0.0221956180469943	0	0.0925424566471794	0	0.0454803760730677	0.0338353356423637	0	0.0124861158459634	0.0101847703681036	0.00153893139707929	0.11642316707633	0.0272168550362503	0.377784978915603	0	0	0	0.429651855847664	0	0.0103552664190603	0	0.514818195234308	0.857899324061833	1.23914360931091
T11	0	0.0716990447067204	0.117133850168388	0.340971392131627	0	0.0221993746137466	0.00365972234141928	0.181861175883487	0	0.163428639643453	0	0.10983198980009	0.108397084341521	0.433320079818837	0.182133869744433	0.813503007637608	0	0.000643924551961348	0.0591705114344142	0.00186934101203228	0	0.0318129610048189	0	0.728141127136685	0.739891527362389	2.64163596883456
T12	0.0144115375453813	0	0.0438430178678344	0.0332733507817117	0	0.122945450575635	0	0.0224243400515622	0	0	0	0.0796801749101029	0.0176514837483685	0.155303391716352	0.045343287580643	0.359850548498861	0	0	0.0450318859207429	0.0326726149457631	0	0.0158046187014766	0	0.706572174263696	0.74954977333891	0.988235702844435
T13	0.00428751867737679	0.0534952444377317	0.091425790511282	0.0782039360698982	0	0.219142867535652	0.000834593008811612	0.00178361083198673	0.014870491829863	0.0227088935001048	0.00809884514245435	0.0153247643987604	0.054339700327638	0.0865013207831265	0.143466393022251	0.653301602907143	0.0135929418725913	0	0.142919854976695	0	0	0.00840054857535935	0	0.853298832662946	0.671527402626264	1.61269891840873
T14	0.0263731524836838	0	0.0416817784015261	0.0437884353551855	0	0.066329453115202	0	0.0154994735350041	0.0419924538443183	0	0	0.0567480521332193	0.010098709163058	0	0.011998547330371	0.307443714671481	0	0.00513262844599762	0	0.322181258472213	0.00157225871797655	0.0154126388319442	0	0.622320661433666	0.785540964896067	0.96625255450118
T15	0.0237226813064235	0	0.0273148357055304	0.110753559497862	0	0.0413901475199981	0	0.0397786213237695	0.0208954062842521	0	0	0.0716175269908188	0.0216517832111569	0	0.0163184508478101	0.378516903607157	0	0.0260637898191431	0.00835815718010932	0.00697514815102403	0	0.00315902554957921	0	0.540188259088215	0.84496358615105	0.796516036994634
T16	0.0256767757656732	0.00258181515093817	0.0966876839602856	0.451698669023775	0	0.196189537060767	0	0.10203158696469	0	0.241019780488865	0	0.0946381813586187	0	0.102384689991685	0.180639722538092	0.475033101282057	6.78390110322044e-05	0.000598760201190833	0.0213921213051467	0	0.0055152090102703	0.0251494576574723	0	0.715830702199604	0.737295929805618	2.02130493077056
T2	0.0289257131033312	0.00538759320670774	0.0630742320074365	0.142083230523519	0	0.277458832796278	0	0.0708914687517481	0.0488945614458917	0.0859294875168292	0	0.0626194977912697	0	0.0302293141204824	0.0631246658205981	0.148557625966714	0.000602443992064581	0.0320669474456523	0	0.0513141573729545	0	0.0096033989531285	0	0.646127732211288	0.781219621093513	1.12076317081461
T3	0.0480765359182546	0	0.0464044058270761	0.0693541989798343	0	0.17283496712376	0	0.0140076336287248	0	0.0225332027148269	0	0.0951037036882088	0.054708444592986	0	0.0396870995414522	0.406565699666645	0	0.0100976472886377	0	0.254736243133087	0	0.0178507402627581	0	0.630001732816969	0.792228306574849	1.25196052236625
T4	0.00993497860135484	0.00506118645600134	0.0452969084148029	0.0811756845719232	0	0.14161716123498	0	0.00700614372247536	0.0179692714045188	0	0.0496448457619179	0	0.0670687467464023	0.0341089727800599	0.00731093083621874	0.338276977968538	0.0133340227020692	0.0154418614297579	0.0248142939671039	0.00617861772894733	0	0.0338539579917474	0	0.578083528631678	0.83042713362504	0.898094562318819
T5	0.00429002333361125	0.0125732645181532	0.131526178764068	0.118356578420439	0	0.160770994160625	0.0160958763336623	0.0997992622792673	0.04276502771113	0.0789175042944428	0	0.0175955889617792	0	0.0590133865919771	0.117532265351767	0.472912984529842	0.00253845374316177	0	0.0448370536427735	0	0	0.0745645100534709	0	0.706295749826634	0.763801657521187	1.45408895269017
T6	0.00152606300870056	0.0335424608039376	0.0728270169347847	0.0345004485217904	0	0.0748700738730318	0	0.0439120542169372	0.0250698770124747	0	0.0226805159196626	0.00836368825940465	0	0.226484891231401	0.0107004602502184	0.501311622975432	0	0.00420094440783929	0.0549705431842145	0	0	0.00867382371380184	0	0.697150215398747	0.745704638054144	1.12363448431363
T7	0.00677966832249681	0.0115624923556631	0.0679977199314796	0.044922425019997	0	0.094396017794479	0	0.0432426332843218	0	0	0.00822366521704191	0.0281773569532707	0.0716496703687662	0	0.0498705388985966	0.372426437560635	0.00647436034517882	0.00632928707491685	0	0.0371718343824594	0.00135156667763374	0.00977293230206483	0	0.625959400233835	0.80246509190073	0.860348606489001
T8	0.00260566880899959	0.010682961127958	0.0856814100521693	0.0986093222471876	0	0.15816306217841	0.0236254321313922	0.0205877056502004	0.0073630739225988	0.0143989916028057	0	0.0358360795101116	0	0.18159793745233	0.0565260548267146	0.374541112613804	0	0	0.0674937610027894	0	0	0.0292293420171385	0	0.800009844125139	0.704567563191241	1.16694191514461
T9	0.00434554534851274	0.0153242550142791	0.0376079420305115	0.0620994443018974	0	0.0964984505743422	0	0.0429270747791069	0.0145672268129832	0	0.00164097069597102	0.0272066547646732	0	0.189087848026756	0.0354927540294092	0.390727921612375	0.000494648278064651	0	0.0837419883079154	0.0191794062565408	0	0.0115167737706294	0	0.80766147355572	0.684556863747749	1.03245890460397
LMS104	0	0.0387174080250502	0.0720694617455425	0.0919315224771828	0	0.113462644418979	0	0	0	0	0.00433345073812721	0.0240399066356123	0.0337300020847396	0.0830304705483966	0.0189388951384916	0.391248530737901	0.0143213514389823	0.00910969913789406	0.128757657570256	0.00798851697357264	0	0.0126516257564344	0	0.427002934885939	0.903811648499469	1.04433114342716
LMS105	0.0041605572919633	0.0328489695768624	0.065889699286674	0.054517311367569	0	0.135849751133577	0	0.0245038456363962	0.0499036722694152	0	0.0105873089536471	0.0281722487910664	0.00759306595384013	0.0613711786391836	0.0268387453363106	0.223379561931309	0	0.0184401918407254	0	0.043205346159608	0.00431311786257755	0.0100579980646901	0	0.518918948344927	0.860486219867452	0.801632570095415
LMS109	0.0307183558722941	0.0249093486825059	0.050767239729819	0.180107670866144	0	0.191465971397816	0	0.0242185078717865	0.0160679454836375	0.057726096385964	0.0490743089190039	0.0506808666045462	0	0	0.186883061839935	0.19059937941263	0.0186243806632328	0.0241628914250078	0.0225692604309947	0	0	0.0212319961601016	0	0.677961573488626	0.758247303768704	1.13980728174542
LMS111	0.024387645316493	0	0.0494606078529893	0.447133876914265	0	0	0.166777366819412	0.0942717237157544	0	0	0	0.231109098075989	0.0412719992388269	0	0.122350676889401	0.374491843947345	0	0	0	0.0427516355404803	0	0.0191360893429479	0	0.63617261117066	0.783763293129787	1.6131425636539
